,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender,name,rating,zip_code,review_count,price
1735,2,_4bhVmlvT9dvqydQG2TOMA,AD72_taiH8bc5sGpJgcS5w,5,Nicholas S.,nicholas,Male,Olive + Oak,4.5,63119,580,$$$
1737,0,_H30_Y_YcQQ7kbix9a1KfQ,cn90qBtalW91zR614-ifzw,4,Todd W.,todd,Male,Gus's World Famous Fried Chicken,3.5,63143,307,$
1738,1,_H30_Y_YcQQ7kbix9a1KfQ,9iR1rBeWYYq-vn9waX0JVg,4,Jason V.,jason,Male,Gus's World Famous Fried Chicken,3.5,63143,307,$
1739,2,_H30_Y_YcQQ7kbix9a1KfQ,j24YTQtjYNdyOfnbPfhJjw,5,Dave D.,dave,Male,Gus's World Famous Fried Chicken,3.5,63143,307,$
1740,0,_OMGZ3TXOfN2By7skat_bw,qxOemn6v6KhDT_vB9oGmAA,5,Dan P.,dan,Male,Drunken Fish,3.5,63108,684,$$
1743,1,_OMGZ3TXOfN2By7skat_bw,euM-sOyMs6UpbJBP9dQIQw,4,Allison K.,allison,Female,Drunken Fish,3.5,63108,684,$$
1746,2,_OMGZ3TXOfN2By7skat_bw,Svgfnubnn7ImmAthk9-QUw,5,Melissa R.,melissa,Female,Drunken Fish,3.5,63108,684,$$
1749,0,_PZHmeCIdTVfByOUgBQKMA,kdU03187g76gFSGTJ1gS_Q,4,Michael S.,michael,Male,EdgeWild Bistro & Tap,3.5,63141,150,$$
1750,1,_PZHmeCIdTVfByOUgBQKMA,fkARDSmpIOT-gdj1OPtqzw,3,Emily W.,emily,Female,EdgeWild Bistro & Tap,3.5,63141,150,$$
1751,2,_PZHmeCIdTVfByOUgBQKMA,6RbPizsTrNlxIla70sqOVA,5,Gus J.,gus,Male,EdgeWild Bistro & Tap,3.5,63141,150,$$
1752,0,_VVA_fbTM8eKQq4A57Y_dA,Gzlcy0xZ6lTg_4f6qzajIw,1,Damion C.,damion,Male,Domino's Pizza,2.0,63136,9,$
1753,1,_VVA_fbTM8eKQq4A57Y_dA,1aKq_WYHKI8CFMk1EuViIA,1,Theresa P.,theresa,Female,Domino's Pizza,2.0,63136,9,$
1754,2,_VVA_fbTM8eKQq4A57Y_dA,hRRxzgPw6IITZsj6UlgEVw,1,Mel D.,mel,Both,Domino's Pizza,2.0,63136,9,$
1755,0,_Y96y5CFgJaG4I-HEgylhg,uDLdEIxGtOqYFM2EJ4fl2Q,5,Laura D.,laura,Female,Crushed Red,3.5,63122,113,$$
1756,1,_Y96y5CFgJaG4I-HEgylhg,X7_PKwsK093YS2zA4Mt3IA,4,Scott S.,scott,Male,Crushed Red,3.5,63122,113,$$
1757,2,_Y96y5CFgJaG4I-HEgylhg,xPdmjdFn1SLFhLj0ZLjuRQ,4,Michelle C.,michelle,Female,Crushed Red,3.5,63122,113,$$
1758,0,_aKr7POnacW_VizRKBpCiA,slQpI8I10knrdJW25Hg4nQ,5,Lena M.,lena,Female,Blues City Deli,5.0,63104,875,$
1762,1,_aKr7POnacW_VizRKBpCiA,wzlCtszNmQZYTQuxnkJFYA,5,Sione L.,sione,,Blues City Deli,5.0,63104,875,$
1766,2,_aKr7POnacW_VizRKBpCiA,I2ws2aMgCT61L86sJEiTXw,5,Rebecca W.,rebecca,Female,Blues City Deli,5.0,63104,875,$
1770,0,_gVyuTRb_6HM-SNtqbpevQ,H6aR4n2QhQP6pdIuiECCAg,5,Diana N.,diana,Female,Taste Bar,4.5,63108,520,$$
1775,1,_gVyuTRb_6HM-SNtqbpevQ,s49Jjkj45mco6dN54OkNOQ,4,Mary D.,mary,Female,Taste Bar,4.5,63108,520,$$
1780,2,_gVyuTRb_6HM-SNtqbpevQ,t0JbY-7A05dtQz3p-IFCdw,5,Leo S.,leo,Male,Taste Bar,4.5,63108,520,$$
1785,0,_kMxqmHYnF1LhTvHioykQw,AW_dFMB8iOMD61Dsu5YD1A,5,Mike H.,mike,Male,Billy Burk's Snack Shop,4.5,63113,5,$
1786,1,_kMxqmHYnF1LhTvHioykQw,R3L3oJkE-6lpv7mCVG2-zA,5,Joseph W.,joseph,Male,Billy Burk's Snack Shop,4.5,63113,5,$
1787,2,_kMxqmHYnF1LhTvHioykQw,E_6Gt_UVvggOeZqimTJRXA,3,Gerald E.,gerald,Male,Billy Burk's Snack Shop,4.5,63113,5,$
1788,0,_pzBF2sn806Zm-tRLCPXEg,X7MmQAphswMHnCxNSXWwaA,5,Michael P.,michael,Male,Chef Ma's Chinese Gourmet Restaurant,4.0,63114,174,$$
1790,1,_pzBF2sn806Zm-tRLCPXEg,TjKJjmKN7gnpma4D5RgElQ,4,Melissa K.,melissa,Female,Chef Ma's Chinese Gourmet Restaurant,4.0,63114,174,$$
1792,2,_pzBF2sn806Zm-tRLCPXEg,O2QEaaJ0M4ET6jdvqyeP5w,5,Frank K.,frank,Male,Chef Ma's Chinese Gourmet Restaurant,4.0,63114,174,$$
1794,0,a0sN6y6fDZ5HtBjUimKukA,oVLeBBCP7EfIXnPwJIOxRQ,5,Kate S.,kate,Female,Small Batch,4.0,63103,309,$$
1797,1,a0sN6y6fDZ5HtBjUimKukA,YSPUt2z3iMSVDIimT1Jyzg,4,Maggie Z.,maggie,Female,Small Batch,4.0,63103,309,$$
1800,2,a0sN6y6fDZ5HtBjUimKukA,UdFu76GHXh_MBtwlHzILIQ,3,Margarita F.,margarita,Female,Small Batch,4.0,63103,309,$$
1803,0,a1GY-xy-PKrPXlMbhBv5ZA,BMZtqL6GKJLc_LL2iAycXw,5,Steven B.,steven,Male,Onesto Pizza & Trattoria,4.0,63109,251,$$
1804,1,a1GY-xy-PKrPXlMbhBv5ZA,5286nkohagOyJuqM2S46cg,3,Trisha K.,trisha,Female,Onesto Pizza & Trattoria,4.0,63109,251,$$
1805,2,a1GY-xy-PKrPXlMbhBv5ZA,pmfFClVil11sRgxw1k1wbg,4,Michael S.,michael,Male,Onesto Pizza & Trattoria,4.0,63109,251,$$
1806,0,a3bZJ-XVjDLS6cs5VuEFOg,6-Q34zq9xG0kDr7aJwwQOw,5,D J.,d,,Roper's Ribs,4.5,63136,78,$$
1808,1,a3bZJ-XVjDLS6cs5VuEFOg,8AVsaE6PoSZmfR4RlJk8CA,3,Andria S.,andria,Female,Roper's Ribs,4.5,63136,78,$$
1810,2,a3bZJ-XVjDLS6cs5VuEFOg,1fQSkoEbI6xvmLojnDS5Ww,4,Jason V.,jason,Male,Roper's Ribs,4.5,63136,78,$$
1812,0,a5KwXU9ddmlY-PtZSkp-cw,7TxEpA4Se8fkVpZnvatHTg,5,Joe S.,joe,Male,Syberg's Gravois,3.5,63123,115,$$
1813,1,a5KwXU9ddmlY-PtZSkp-cw,wp7JQ7mdYhUy9-sb180jOg,4,Dave D.,dave,Male,Syberg's Gravois,3.5,63123,115,$$
1814,2,a5KwXU9ddmlY-PtZSkp-cw,TFfz-NqYp9qIX4nNXPxO-Q,5,Michael P.,michael,Male,Syberg's Gravois,3.5,63123,115,$$
1815,0,aDm4JESclYP_L2tY_sqaDA,fmRKxW87TIg1sFpMlGFy2g,4,Anthony W.,anthony,Male,Pho Long,3.5,63132,231,$
1817,1,aDm4JESclYP_L2tY_sqaDA,ekHmKw7DospDyuhKtGp8kw,3,Seon L.,seon,Both,Pho Long,3.5,63132,231,$
1819,2,aDm4JESclYP_L2tY_sqaDA,WlZ8PdvTVGgkJqTgEzTlNA,1,The-Hiep N.,the-hiep,,Pho Long,3.5,63132,231,$
1821,0,aHHK_n_wGElui6oDmRCL4A,BPUWapkwekQNKepX7c-jFg,5,Adam P.,adam,Male,Protzel's Delicatessen,4.5,63105,151,$
1822,1,aHHK_n_wGElui6oDmRCL4A,i2RkDiqPYRkP9GYJdTCowQ,2,Katie G.,katie,Female,Protzel's Delicatessen,4.5,63105,151,$
1823,2,aHHK_n_wGElui6oDmRCL4A,RUUUkxysWxTx_UFAL1oTDQ,5,Michael P.,michael,Male,Protzel's Delicatessen,4.5,63105,151,$
1824,0,aI3B47Y_AUYFP5K5JAYrlA,beAoEt2KkYtcYGVQz5xzFg,5,Winston C.,winston,Male,Polite Society,4.5,63104,514,$$
1829,1,aI3B47Y_AUYFP5K5JAYrlA,fqVpChUuvh67t8ELP6VkNQ,3,Christina L.,christina,Female,Polite Society,4.5,63104,514,$$
1834,2,aI3B47Y_AUYFP5K5JAYrlA,aDeptQtnJ8ec88-TXA_hNQ,3,Franki C.,franki,Both,Polite Society,4.5,63104,514,$$
1839,0,aUZys3AlGeiiQSIGHCggGg,lAgC73kmW6c9ITZZ9gruuA,5,Deanna J.,deanna,Female,Laumeier Sculpture Park,4.5,63127,103,*
1840,1,aUZys3AlGeiiQSIGHCggGg,ylOWIz0M5kIAfKtHpqMuyw,5,Derek D.,derek,Male,Laumeier Sculpture Park,4.5,63127,103,*
1841,2,aUZys3AlGeiiQSIGHCggGg,1Df5leKMEzgRKHhn_sooRQ,4,Rey V.,rey,Male,Laumeier Sculpture Park,4.5,63127,103,*
1842,0,b2FwlYZiMKEB95fFhLEqWw,W_dpyyQvA2aCvxt-pYUoog,5,Julie R.,julie,Female,Spencer's Grill,4.0,63122,136,$
1844,1,b2FwlYZiMKEB95fFhLEqWw,eLnaJy58g3QxUVXbDjGVWA,2,Kathi M.,kathi,Both,Spencer's Grill,4.0,63122,136,$
1846,2,b2FwlYZiMKEB95fFhLEqWw,52qViJfmm2L2JCgJ3IIHEQ,4,Zack G.,zack,Male,Spencer's Grill,4.0,63122,136,$
1848,0,b4YPBSnqU5_L6TUz147Dow,0oHzuaNsZWgTVx86IQxvag,5,Shizuka T.,shizuka,,City Coffeehouse & Crêperie,4.0,63105,415,$$
1852,1,b4YPBSnqU5_L6TUz147Dow,vip1hTgh7P1k8EWSWs4acA,4,Faye T.,faye,Female,City Coffeehouse & Crêperie,4.0,63105,415,$$
1856,2,b4YPBSnqU5_L6TUz147Dow,oZjWP99cyu8UCAQALpsOxQ,5,Kylee J.,kylee,Female,City Coffeehouse & Crêperie,4.0,63105,415,$$
1860,0,bPsfG2mW_21Z03sbEKwUXQ,CY23r0eN5KSUOiCYNyk4kw,5,Bree S.,bree,Female,Lemay Wok,4.0,63129,71,$
1861,1,bPsfG2mW_21Z03sbEKwUXQ,_rVZFV4LlrYqDZ3DcJ1QPQ,5,Jessa M.,jessa,Female,Lemay Wok,4.0,63129,71,$
1862,2,bPsfG2mW_21Z03sbEKwUXQ,jJNNN8r4D_VplcSfH4nPcQ,2,Lisa M.,lisa,Female,Lemay Wok,4.0,63129,71,$
1863,0,bW3Z2Qp2rIIfZwBVP3j4Ng,zbhLGujdlL3zT7KjToobZA,5,Margie S.,margie,Female,BRAVO! Cucina Italiana,3.5,63131,146,$$
1864,1,bW3Z2Qp2rIIfZwBVP3j4Ng,ZW-p4DpWTzitBGaMppOdww,4,Antonio P.,antonio,Male,BRAVO! Cucina Italiana,3.5,63131,146,$$
1865,2,bW3Z2Qp2rIIfZwBVP3j4Ng,NoSGXSu9WogpFHrVNhDwLw,3,James M.,james,Male,BRAVO! Cucina Italiana,3.5,63131,146,$$
1866,0,bXsc3GrmXs7qDSB5ujIISA,gzwUkgN9njb3kAVeNF3QUg,5,Erika K.,erika,Female,The Dapper Doughnut,4.5,63141,75,$
1868,1,bXsc3GrmXs7qDSB5ujIISA,hV_IFzvJn5KVjSUyCbQc4A,4,Janice C.,janice,Female,The Dapper Doughnut,4.5,63141,75,$
1870,2,bXsc3GrmXs7qDSB5ujIISA,0O3FjUTdpVOW2K--kbls6A,4,John D.,john,Male,The Dapper Doughnut,4.5,63141,75,$
1872,0,bdoSOSj1LPSAlNoKezVdLQ,JOpcDt62x2R9rYZ0XtBKiQ,5,Mark P.,mark,Male,Symbowl - Kirkwood,4.0,63122,224,$$
1874,1,bdoSOSj1LPSAlNoKezVdLQ,gDzX3Z714qeQ7TChjJsWdQ,5,Sara B.,sara,Female,Symbowl - Kirkwood,4.0,63122,224,$$
1876,2,bdoSOSj1LPSAlNoKezVdLQ,sVYfzr5Ul3f-dSFj5pLTRA,5,Andrea S.,andrea,Female,Symbowl - Kirkwood,4.0,63122,224,$$
1878,0,bqR_3sT_rNp0hZglPtX6rw,1W-q1PYPwuWW-qW9WdPkRQ,5,Lori P.,lori,Female,Mission Taco Joint,4.0,63104,511,$$
1879,1,bqR_3sT_rNp0hZglPtX6rw,XK_PRbyl_xGX8fwqUHucBQ,4,Bailey M.,bailey,Both,Mission Taco Joint,4.0,63104,511,$$
1880,2,bqR_3sT_rNp0hZglPtX6rw,FxM7_cvwg4TUCAxrUCDk4A,5,Max R.,max,Male,Mission Taco Joint,4.0,63104,511,$$
1881,0,buP98xgFQrgutle85Llqag,LYrZTveGIuk23AOt9DulYA,4,Heather C.,heather,Female,Nick & Elena's Pizzeria,3.5,63114,70,$$
1883,1,buP98xgFQrgutle85Llqag,wG_Zt1pZbF6oAjRPm37eZQ,1,Andy A.,andy,Male,Nick & Elena's Pizzeria,3.5,63114,70,$$
1885,2,buP98xgFQrgutle85Llqag,g9jy3vMcuvifjTlYF3HI2Q,4,Michelle L.,michelle,Female,Nick & Elena's Pizzeria,3.5,63114,70,$$
1887,0,c-QzuVK3q5BHGcIdI0nHdA,oiF04ih5rkebDv_5OUFloA,1,Rebecca S.,rebecca,Female,Leawa Chop Suey,3.5,63136,3,$
1888,1,c-QzuVK3q5BHGcIdI0nHdA,TZnr9QxOlIkj_h1PRWTsuA,5,Daniel B.,daniel,Male,Leawa Chop Suey,3.5,63136,3,$
1889,2,c-QzuVK3q5BHGcIdI0nHdA,eoTfPZWeWQEj4DxENyyhtQ,4,James P.,james,Male,Leawa Chop Suey,3.5,63136,3,$
1890,0,cCMYCWvvYFQbAbEY4Gnrxg,_DATXDW_oeBGLbZXnAQhqA,5,Jennifer P.,jennifer,Female,Hwy 61 Roadhouse & Kitchen,3.5,63119,346,$$
1891,1,cCMYCWvvYFQbAbEY4Gnrxg,sjPdKCzA3EbEWMU0WE3fpA,3,Frank Q.,frank,Male,Hwy 61 Roadhouse & Kitchen,3.5,63119,346,$$
1892,2,cCMYCWvvYFQbAbEY4Gnrxg,KLbhCmEBwRrSY048rGgi-A,4,Nae F.,nae,Male,Hwy 61 Roadhouse & Kitchen,3.5,63119,346,$$
1893,0,cFk2SMsJ-2cmXKLFFkP9JA,-VyG3Qth8C0Hs51KoKQrvw,5,Joel L.,joel,Male,Fritanga,4.5,63104,259,$$
1894,1,cFk2SMsJ-2cmXKLFFkP9JA,RNNbZM_Bv1c5gz5W-NjgYg,4,Jayde M.,jayde,,Fritanga,4.5,63104,259,$$
1895,2,cFk2SMsJ-2cmXKLFFkP9JA,3rlIRnaWrO8aS1Z-z_0IWQ,5,Jonnathan J.,jonnathan,Male,Fritanga,4.5,63104,259,$$
1896,0,cN8F-BmoHoS9eCqIHMtlHA,j-mc1DBH6ZJ3MnMLo9Zbwg,5,Kristin M.,kristin,Female,Companion Ladue Cafe,4.0,63124,146,$$
1897,1,cN8F-BmoHoS9eCqIHMtlHA,0I5KxcXrPTg8_HUcVRlFHg,3,Cian D.,cian,Both,Companion Ladue Cafe,4.0,63124,146,$$
1898,2,cN8F-BmoHoS9eCqIHMtlHA,-6OI-9qc3_zvoYy2LodnsA,5,Haley D.,haley,Female,Companion Ladue Cafe,4.0,63124,146,$$
1899,0,cQIh4YJlVtZI9TLF5_smOg,8iLppnMlC5k0bkXOyyN7ag,5,Michael P.,michael,Male,The Shaved Duck,4.5,63118,1638,$$
1903,1,cQIh4YJlVtZI9TLF5_smOg,3lrwYCDu6UHzNLvfua9H4A,5,Matt W.,matt,Male,The Shaved Duck,4.5,63118,1638,$$
1907,2,cQIh4YJlVtZI9TLF5_smOg,VtJQt65nqwXx6cYCAKSkpQ,5,Andrea K.,andrea,Female,The Shaved Duck,4.5,63118,1638,$$
1911,0,cQUNfooF0poRMkqAx6Dkdw,22gQBMxla0xeqPllwdWGfA,4,Zack G.,zack,Male,Pretzel Pretzel,4.0,63129,34,$
1912,1,cQUNfooF0poRMkqAx6Dkdw,Gr5d80sOK2UFrnXeVxjcbw,5,Mark M.,mark,Male,Pretzel Pretzel,4.0,63129,34,$
1913,2,cQUNfooF0poRMkqAx6Dkdw,WQyKXD3F9QtL34VECMlXgw,4,Michelle L.,michelle,Female,Pretzel Pretzel,4.0,63129,34,$
1914,0,cUi8TwIH_dt91b_KfPRdTg,ri4lYyibhlUgVzCpnFsHQg,3,Shervetta S.,shervetta,,Bing Lau Chop Suey,4.5,63107,6,$
1915,1,cUi8TwIH_dt91b_KfPRdTg,S6CP7jKw9fhNcfFtYrGhag,5,Natasha L.,natasha,Female,Bing Lau Chop Suey,4.5,63107,6,$
1916,2,cUi8TwIH_dt91b_KfPRdTg,mcwIPl2FFdm3yMlotCpFjw,4,Will B.,will,Male,Bing Lau Chop Suey,4.5,63107,6,$
1917,0,cXEx8dhmoFZcsJjXS2lLuQ,tqMCZ0379MnptjqIStrsEA,5,Dana N.,dana,Both,The Pasta House,3.5,63123,44,$$
1918,1,cXEx8dhmoFZcsJjXS2lLuQ,Vgbln7t7iw601Ia82taBvw,1,Margaret G.,margaret,Female,The Pasta House,3.5,63123,44,$$
1919,2,cXEx8dhmoFZcsJjXS2lLuQ,XlAUNuuP4DgrwW2C37Yd8Q,4,Jen V.,jen,Female,The Pasta House,3.5,63123,44,$$
1920,0,cf5vLyeHZ8EZzxD4SkUjVw,Dk8RPDAheuJnK6nZT7SmLg,5,Tiffany S.,tiffany,Female,Andy's Frozen Custard,4.5,63122,66,$
1922,1,cf5vLyeHZ8EZzxD4SkUjVw,QmKh8CKN8L5IPRzJf5mxqA,5,Shayna A.,shayna,Female,Andy's Frozen Custard,4.5,63122,66,$
1924,2,cf5vLyeHZ8EZzxD4SkUjVw,MKGyngpLasLGW3p_TRgLbA,5,Steven B.,steven,Male,Andy's Frozen Custard,4.5,63122,66,$
1926,0,chUeS0h9C8KGfyJO2Jqgew,HxJhww4V1oNcXweqc5kWJA,5,Brian B.,brian,Male,Fozzie's Sandwich Emporium,4.0,63117,418,$
1928,1,chUeS0h9C8KGfyJO2Jqgew,3qV-i9UhQJQ9m6SLyqkfIA,5,Zack G.,zack,Male,Fozzie's Sandwich Emporium,4.0,63117,418,$
1930,2,chUeS0h9C8KGfyJO2Jqgew,CP8-Q3YyI2EPCpfCj7njIQ,2,Brian S.,brian,Male,Fozzie's Sandwich Emporium,4.0,63117,418,$
1932,0,d3dw3YihB3WuU1Sb_i74-w,80uWpbTfLQrNYFuIevbJ9w,5,H H.,h,,BrickTop's,3.5,63131,216,$$
1933,1,d3dw3YihB3WuU1Sb_i74-w,iu5qdZZkn80bqrmQaaI6Sw,3,Val S.,val,Female,BrickTop's,3.5,63131,216,$$
1934,2,d3dw3YihB3WuU1Sb_i74-w,b6cJVe3jCGJ042n3CSi4NQ,5,Rome M.,rome,Male,BrickTop's,3.5,63131,216,$$
1935,0,dQR7ZcEsOC9L-LKRYwekUA,f84EjRdwnpwi3of221peag,5,Alice G.,alice,Female,Poké Munch,4.5,63141,132,$$
1937,1,dQR7ZcEsOC9L-LKRYwekUA,9mbE4FmZABKBssgHOKXjmw,4,Lottie F.,lottie,Female,Poké Munch,4.5,63141,132,$$
1939,2,dQR7ZcEsOC9L-LKRYwekUA,IQkXH_XeHuxoZFN8BDT2hQ,4,Eileen P.,eileen,Female,Poké Munch,4.5,63141,132,$$
1941,0,dXtKhR0cORwZMW4GuFxwdg,rX8iKWMEFGLGZV_dB4DXsA,5,Shane S.,shane,Male,Kaldi's Coffeehouse,4.0,63122,123,$
1942,1,dXtKhR0cORwZMW4GuFxwdg,rWn6m-M1ie3Z-dqZFKgO0A,1,Matthew H.,matthew,Male,Kaldi's Coffeehouse,4.0,63122,123,$
1943,2,dXtKhR0cORwZMW4GuFxwdg,XqPolRM8KPlY7y3dCAzuIg,5,Michelle C.,michelle,Female,Kaldi's Coffeehouse,4.0,63122,123,$
1944,0,dtU_DsHVOCi-2-mWe7gabw,RdiurS7261LwENSvwlH7vQ,5,Bailey Elise M.,bailey,Both,Charlie Gitto's On the Hill,4.5,63110,546,$$
1946,1,dtU_DsHVOCi-2-mWe7gabw,gy3z5Y0A04i9rc566RQmDA,4,Nicole L.,nicole,Female,Charlie Gitto's On the Hill,4.5,63110,546,$$
1948,2,dtU_DsHVOCi-2-mWe7gabw,omQi2UmmeW3rM-G-_O3a8Q,4,Zachary H.,zachary,Male,Charlie Gitto's On the Hill,4.5,63110,546,$$
1950,0,duaBfE0uvFBgKeeQnhXkWw,j4QyY0rR_gV2IbjjhhJqoQ,5,El P.,el,Male,SharpShooter Pit and Grill,4.5,63123,44,$$
1952,1,duaBfE0uvFBgKeeQnhXkWw,ec8t3mazb2yXrqKXOJyORQ,5,Zach H.,zach,Male,SharpShooter Pit and Grill,4.5,63123,44,$$
1954,2,duaBfE0uvFBgKeeQnhXkWw,Vim40QQXIZhgx3ycg_I3kA,5,Ali P.,ali,Male,SharpShooter Pit and Grill,4.5,63123,44,$$
1956,0,e4PSH9i63Tg7AVBhfli5FQ,VZUQlIEH5ZQnsJsaqh6Q3Q,5,justin s.,justin,Male,The Clubhouse,4.5,63123,21,$
1957,1,e4PSH9i63Tg7AVBhfli5FQ,mpQP8hps9KecSrT-PKWv3w,4,David K.,david,Male,The Clubhouse,4.5,63123,21,$
1958,2,e4PSH9i63Tg7AVBhfli5FQ,2TtWwIItO6rJrhkjCIgXGQ,3,Rachel R.,rachel,Female,The Clubhouse,4.5,63123,21,$
1959,0,ee-2Z5tuo9bUbe9ZDgNgbQ,rGm91Hym3OM3gema7QeP2g,4,Bob B.,bob,Male,Club Taco,4.0,63122,186,$$
1960,1,ee-2Z5tuo9bUbe9ZDgNgbQ,Fd9sK9j7n1V-0dLD2edypg,3,Phillip A.,phillip,Male,Club Taco,4.0,63122,186,$$
1961,2,ee-2Z5tuo9bUbe9ZDgNgbQ,A0v5WV7KbCTi-QlulVxRwA,3,Derek D.,derek,Male,Club Taco,4.0,63122,186,$$
1962,0,ekBDNOCEzskY6VH5SBbGkg,U7IQmf1h6HBXmydf_3qd9Q,3,Lloyd C.,lloyd,Male,McDonald's,2.5,63138,16,$
1964,1,ekBDNOCEzskY6VH5SBbGkg,ELIPHrDbKcgp2AxwGE2ing,1,Kimberly B.,kimberly,Female,McDonald's,2.5,63138,16,$
1966,2,ekBDNOCEzskY6VH5SBbGkg,_unxpaGUKMEfW5-qMiV7SQ,1,Candance A.,candance,Female,McDonald's,2.5,63138,16,$
1968,0,fAh1DvXplLu66urTBWSjaQ,gdYQDDmT8lMlyDMphFwFHA,5,Diana N.,diana,Female,Acero,4.5,63143,210,$$$
1970,1,fAh1DvXplLu66urTBWSjaQ,qaykbtZx6m8-7LSt49maug,5,Katie H.,katie,Female,Acero,4.5,63143,210,$$$
1972,2,fAh1DvXplLu66urTBWSjaQ,WjQC-Nzmn6M3UEHxAX0sYA,5,Erika L.,erika,Female,Acero,4.5,63143,210,$$$
1974,0,fBO0Cb-tbx5fvaWsp4sKtw,IKoEsI9f9uSMUV4ejmFYAw,4,Kathy M.,kathy,Female,Affton Diner,3.5,63123,66,$
1975,1,fBO0Cb-tbx5fvaWsp4sKtw,1QYsuBMqz0uQUicZPuwwPg,1,Andrea J.,andrea,Female,Affton Diner,3.5,63123,66,$
1976,2,fBO0Cb-tbx5fvaWsp4sKtw,TI6jYhD0qxVRdPEDLpJ9bw,1,Anesia E.,anesia,,Affton Diner,3.5,63123,66,$
1977,0,fC03dk7N8XV-RzGh0UJgmA,dUAOPGEa94dJ5yna33NseQ,5,Kaitie H.,kaitie,,Clementine's Naughty & Nice Creamery,4.5,63104,503,$$
1980,1,fC03dk7N8XV-RzGh0UJgmA,X2a2JKnsDeB3T-_j8LNJfg,4,Annie C.,annie,Female,Clementine's Naughty & Nice Creamery,4.5,63104,503,$$
1983,2,fC03dk7N8XV-RzGh0UJgmA,cFj57MMdCzKHNcQep-LdSg,2,Jim W.,jim,Male,Clementine's Naughty & Nice Creamery,4.5,63104,503,$$
1986,0,fJVsb37KbVPNuPO_4_lktg,v09_zaZwJnUvnvgqfWTzAw,4,Keita D.,keita,Female,Rookies Bar,3.5,63033,9,$
1987,1,fJVsb37KbVPNuPO_4_lktg,EeonVn3lAHZlV4v9N15iJA,3,Laura K.,laura,Female,Rookies Bar,3.5,63033,9,$
1988,2,fJVsb37KbVPNuPO_4_lktg,B2LT_913AlA8NfLlXFgDRA,5,Katherine S.,katherine,Female,Rookies Bar,3.5,63033,9,$
1989,0,fZ92MJ1hbEMXqwWTSwF9lA,DU3P8gjk7Sjl5ZPbpcpiXg,4,Tina B.,tina,Female,Gamlin Whiskey House,3.5,63108,517,$$
1990,1,fZ92MJ1hbEMXqwWTSwF9lA,G1hGuRcw9NC-Uc3rqbLyNQ,5,Anna W.,anna,Female,Gamlin Whiskey House,3.5,63108,517,$$
1991,2,fZ92MJ1hbEMXqwWTSwF9lA,NaMiq1dbO1riXN2Rsbs53w,4,Debb W.,debb,,Gamlin Whiskey House,3.5,63108,517,$$
1992,0,faReoVCPuY0XUE3CSIVsAg,9za5my4ccuEwGuJw1H9RVA,5,Fontaine C.,fontaine,Female,Sushi Hana,4.5,63123,93,$$
1994,1,faReoVCPuY0XUE3CSIVsAg,Ll-b8yLUPqlqapIfznjg-A,4,Michael P.,michael,Male,Sushi Hana,4.5,63123,93,$$
1996,2,faReoVCPuY0XUE3CSIVsAg,-z5D_WdW10uZ9oPbwk-3Yg,4,Sara L.,sara,Female,Sushi Hana,4.5,63123,93,$$
1998,0,fjBjgnxn51VW04F7wgBK2g,tDEp13UHT0yZOIdhf5auTg,5,Mary Kate B.,mary,Female,Feraros Jersey Style Pizza,4.0,63128,83,$
1999,1,fjBjgnxn51VW04F7wgBK2g,KCtcXlew5lACySRKQkGbrw,4,Derek D.,derek,Male,Feraros Jersey Style Pizza,4.0,63128,83,$
2000,2,fjBjgnxn51VW04F7wgBK2g,fhPkAN_hblLOZhMAKnc0KQ,5,Brian H.,brian,Male,Feraros Jersey Style Pizza,4.0,63128,83,$
2001,0,frsWe9bmMOMIBOBNzsCTew,v0uEE_ZW60VmcyDq4C-bdQ,5,Jae R.,jae,Both,African Palace,4.5,63033,20,$$
2002,1,frsWe9bmMOMIBOBNzsCTew,s-T8VJe3yqBw3n1HHoHFZA,4,Tigra C.,tigra,,African Palace,4.5,63033,20,$$
2003,2,frsWe9bmMOMIBOBNzsCTew,HVKVUrsMJrb4qgcrhiYaYA,3,Maggie H.,maggie,Female,African Palace,4.5,63033,20,$$
2004,0,g6rcVXjeLT6Y_kAFhbbJRg,22ewrlPhYEO1sJg4v-dk-Q,5,Margaret T.,margaret,Female,Moolah Theatre & Lounge,4.5,63108,190,$$
2005,1,g6rcVXjeLT6Y_kAFhbbJRg,qBFEsAxsnh2ZlB1MF7tkyQ,1,David M.,david,Male,Moolah Theatre & Lounge,4.5,63108,190,$$
2006,2,g6rcVXjeLT6Y_kAFhbbJRg,vhYpbX0WVmVVDgOvG1DZvA,4,Camila O.,camila,Female,Moolah Theatre & Lounge,4.5,63108,190,$$
2007,0,gBGD0dNvfLlQOAaZzCU1NQ,Yp4COoFAp-Q72ltSCHpMmQ,5,Michael M.,michael,Male,Twisted Tree,4.5,63127,324,$$$
2009,1,gBGD0dNvfLlQOAaZzCU1NQ,ECLZoO0bgYApS5eKMiGaUg,3,Annette R.,annette,Female,Twisted Tree,4.5,63127,324,$$$
2011,2,gBGD0dNvfLlQOAaZzCU1NQ,wgh9k9QOc76oytwfMSzTfQ,3,Jennifer K.,jennifer,Female,Twisted Tree,4.5,63127,324,$$$
