,index,business_id,review_id,reviewer_rating,reviewer_full,short name,gender,name,rating,zip_code,review_count,price
1699,2,tc3g7TdhTgGqI8D8Rj_10w,2HqOP1O8cvf6q0UDGi2q9g,5,Thomson Bryan U.,thomson,Male,Sides Of Seoul,5.0,63132,73,$
1701,0,tjvuAPVe8buQCDvtOsy3CA,NEmHYrvqnBh4vQxz9EYsOw,5,Veronica M.,veronica,Male,Dave's Diner,4.0,63123,39,$
1702,2,tjvuAPVe8buQCDvtOsy3CA,4MFv5cTgL6wbI7FwnSDssw,4,KEITH D.,keith,Male,Dave's Diner,4.0,63123,39,$
1703,0,u4WC_qHGn03jwNdVmW5vaQ,QIbnv7pprQ16YWdffuD7XA,5,Katelynn A.,katelynn,Female,Baileys' Chocolate Bar,4.0,63104,543,$$
1704,1,u4WC_qHGn03jwNdVmW5vaQ,62Cmi-NEwF0bxCL5qdyhNQ,3,Winston C.,winston,Male,Baileys' Chocolate Bar,4.0,63104,543,$$
1705,0,uEPuXaBX0n37vmrYAe9kwQ,7ISVn1c16XjMpg0Oio1v6g,5,Cole H.,cole,Male,Zito Deli,5.0,63125,43,$
1706,1,uEPuXaBX0n37vmrYAe9kwQ,qCYz4uZYtcqLxphmbWiXYQ,4,Christina C.,christina,Female,Zito Deli,5.0,63125,43,$
1707,2,uEPuXaBX0n37vmrYAe9kwQ,f6m6-uHZxSRuPt0c3JVdZA,5,Marlo L.,marlo,Male,Zito Deli,5.0,63125,43,$
1708,1,uMjfvnKnxdgrjHym-JKRYQ,IazNikNV_7efw9JNZ8s8lA,5,Camille R.,camille,Female,Miami Grill,4.0,63136,22,$
1709,0,uRd7FZswDJ17-G-xQACLmw,oJzymchVxfAJQWSeyqLZZg,5,Cherie O.,cherie,Male,Biser Euro Market & Grill,4.5,63125,15,$
1710,1,uRd7FZswDJ17-G-xQACLmw,N0R6tFzgfBlR3Euv0OuSwA,4,Ben S.,ben,Not Known,Biser Euro Market & Grill,4.5,63125,15,$
1711,1,uZLV2aXSgwtHXZkd2HE9pA,8hV0v3NJCTrhbAkx-4bzMg,4,Kay X.,kay,Male,Lee's Famous Recipe Chicken,4.0,63121,6,$$$$
1712,2,uZLV2aXSgwtHXZkd2HE9pA,L65bzopmnD4V5Ic1higGKw,5,Kerstin B.,kerstin,Male,Lee's Famous Recipe Chicken,4.0,63121,6,$$$$
1713,1,ueJFblv3esW2xjqO7IepGg,1f6BRC6MAlmdxjiGURnb4Q,1,Shawna B.,shawna,Male,Bissell Mansion Restaurant and Murder Mystery Dinner Theatre,3.5,63107,18,$$$
1714,2,ueJFblv3esW2xjqO7IepGg,rog3hMwe6RJubBgpvA0XEQ,5,Debbie M.,debbie,Female,Bissell Mansion Restaurant and Murder Mystery Dinner Theatre,3.5,63107,18,$$$
1715,0,ujGvu5TdENPnAsarAw2x6w,L6FcEoRMoKibgZ20bkq-Yg,4,Caitlin K.,caitlin,Male,The Concord Grill,3.5,63123,139,$$
1716,1,ujGvu5TdENPnAsarAw2x6w,eKfAgMsaYbvWtkpt-oxFFA,4,Jennifer M.,jennifer,Male,The Concord Grill,3.5,63123,139,$$
1717,2,ujGvu5TdENPnAsarAw2x6w,5Sw9l4po49LiVkGI8UVVdQ,5,Christina C.,christina,Female,The Concord Grill,3.5,63123,139,$$
1718,0,ul03kWvQ22EadE7eq2hO_g,Utr3RipRmJ-ZtSe4f3cUYA,5,Sydney M.,sydney,Male,Panda Chinese Restaurant,4.5,63128,36,$
1719,1,ul03kWvQ22EadE7eq2hO_g,S96h21RmUEp4G0OAIlpD7A,5,Julie T.,julie,Female,Panda Chinese Restaurant,4.5,63128,36,$
1720,2,ul03kWvQ22EadE7eq2hO_g,bDO1ds7Q3QQHWEoI__7fow,5,Mary F.,mary,Female,Panda Chinese Restaurant,4.5,63128,36,$
1721,1,uqXYVxIwoEsFFjEHBlMZQA,7K50DbNFhlTAKpD4yIEs3A,5,Midori G.,midori,Male,Cyrano's,4.0,63119,269,$$
1722,2,uqXYVxIwoEsFFjEHBlMZQA,mn1b3Tn6EyR0Kv-AWse0Aw,4,Charli G.,charli,Female,Cyrano's,4.0,63119,269,$$
1723,0,v4S374WpOOhojqpto-AaAA,6O2wmV-XVBIkYOfQnFOdGA,5,Anna M.,anna,Male,Sardella,4.0,63105,196,$$$
1724,0,vD2jzpPv4iyOLKzITscGvA,fH1vCmN9KNH5_RIst_bcWA,5,Janelle G.,janelle,Male,Farmhaus Restaurant,4.0,63139,314,$$$
1727,1,vD2jzpPv4iyOLKzITscGvA,zDG8kO6GcCpq5B0C0KtdUQ,4,Matthew P.,matthew,Male,Farmhaus Restaurant,4.0,63139,314,$$$
1730,2,vD2jzpPv4iyOLKzITscGvA,mQS4u_B7-ZYQAPpRRKEwbQ,5,Joe M.,joe,Female,Farmhaus Restaurant,4.0,63139,314,$$$
1733,1,vRj1rgF4ZpwGt97MbcRzqg,icMTVgP7WHnRdmaUmPznMA,5,Elizabeth G.,elizabeth,Male,Serendipity Homemade Ice Cream,4.0,63119,169,$
1734,2,vRj1rgF4ZpwGt97MbcRzqg,Rd9fZ-JJF-6-Sauw5X1jqA,4,Michelle F.,michelle,Female,Serendipity Homemade Ice Cream,4.0,63119,169,$
1735,0,vWjME92WddneF98IqzaNfQ,ZR7srA053dgz7W7sSjHd2g,5,Winston C.,winston,Female,Sugarfire Smoke House,4.5,63132,1462,$$
1738,1,vWjME92WddneF98IqzaNfQ,w5tZc845qYiYyNuNFXKLUQ,4,Carson H.,carson,Male,Sugarfire Smoke House,4.5,63132,1462,$$
1741,2,vWjME92WddneF98IqzaNfQ,zaWOfVHgB9cbhr74asFBxg,5,Eli B.,eli,Female,Sugarfire Smoke House,4.5,63132,1462,$$
1744,0,vdR9dCBu7snPWHnWVV8XxA,H0rJsaMMO0_-aAqpizavQg,5,Carlos R.,carlos,Female,Tokyo Sushi,4.0,63127,108,$$
1746,1,vdR9dCBu7snPWHnWVV8XxA,gW6yncphawOqpDYg8cx8Ow,1,Eric M.,eric,Female,Tokyo Sushi,4.0,63127,108,$$
1748,2,vdR9dCBu7snPWHnWVV8XxA,k0cOhxg0kYA1H2tQAE_-AA,2,Sean E.,sean,Female,Tokyo Sushi,4.0,63127,108,$$
1750,1,vgTA3vYLwZM2OnzJHjNdug,iJde9K476wySCPKJc_nAJA,5,Mark W.,mark,Male,Lemmons,4.5,63116,97,$$
1752,2,vgTA3vYLwZM2OnzJHjNdug,AAFwzhsMg2AnwJ-Gov10BQ,4,Eric N.,eric,Female,Lemmons,4.5,63116,97,$$
1754,0,wCxiDaOI0LVWdqUEWoPv_A,_gRen_pR-i-8JSvu3HikPQ,4,Eddie D.,eddie,Male,Twin Oak Wood Fired Pizza & BBQ,4.0,63144,313,$$
1757,1,wCxiDaOI0LVWdqUEWoPv_A,btyqO-qfF90MVzub75ebtg,1,Allison M.,allison,Female,Twin Oak Wood Fired Pizza & BBQ,4.0,63144,313,$$
1760,2,wCxiDaOI0LVWdqUEWoPv_A,hLSdPuXHPpJYFx7SBis96g,2,Tim K.,tim,Female,Twin Oak Wood Fired Pizza & BBQ,4.0,63144,313,$$
1763,0,wMMGNjWlsxjCkB6P5_X9Qg,CpMeHRXANEt227-mNfcOKQ,5,Prachi M.,prachi,Male,First Watch,4.0,63141,186,$$
1765,1,wMMGNjWlsxjCkB6P5_X9Qg,dhl4SE98eLiBB0Vn7J4MWw,1,Erika K.,erika,Male,First Watch,4.0,63141,186,$$
1767,2,wMMGNjWlsxjCkB6P5_X9Qg,B2QUcW4oFkbZtJUZMpk23Q,4,Chris G.,chris,Female,First Watch,4.0,63141,186,$$
1769,0,wMWRpzjKgwIef2yJ41RCGw,FYFLHp_7R3B7z8Dv9EaWXQ,5,Christina C.,christina,Female,La Bonne Bouchee,4.0,63141,339,$$
1771,1,wMWRpzjKgwIef2yJ41RCGw,WRqzu3smdhHfi1tIKsphvQ,3,Mandie B.,mandie,Male,La Bonne Bouchee,4.0,63141,339,$$
1773,2,wMWRpzjKgwIef2yJ41RCGw,8_7b0L_-fkaBZ2uYS7x7MA,1,Patrick N.,patrick,Male,La Bonne Bouchee,4.0,63141,339,$$
1775,0,wQ9qT09OlsoMXEtGHqX0vA,YSodOX_IT3RDxWPLFT8vaw,5,Judy H.,judy,Female,Billy G's Kirkwood,4.0,63122,404,$$
1778,1,wQ9qT09OlsoMXEtGHqX0vA,CaZiK8YJGFgxXduOwRYLMg,4,Kristen S.,kristen,Female,Billy G's Kirkwood,4.0,63122,404,$$
1781,2,wQ9qT09OlsoMXEtGHqX0vA,g-ljaAP38tVGip9-kXDGiw,5,Alyssa C.,alyssa,Female,Billy G's Kirkwood,4.0,63122,404,$$
1784,0,wVykyNJZPyMqxCBpesXRZQ,cC6pdQcjGOqTECWTun-row,5,Justice A.,justice,Male,Sesame Chinese Restaurant,4.0,63127,121,$$
1786,1,wVykyNJZPyMqxCBpesXRZQ,8BmXn3DwEfCt6KTcuFF2Aw,1,Mark W.,mark,Female,Sesame Chinese Restaurant,4.0,63127,121,$$
1788,2,wVykyNJZPyMqxCBpesXRZQ,VCBFPKxFCAwzZzjRXodh6w,3,Robert G.,robert,Female,Sesame Chinese Restaurant,4.0,63127,121,$$
1790,0,wdHEsSUZGjgfaFKMABXPUA,bdqQpVvx5w4ijN_aFhdNGg,2,Jason V.,jason,Female,Velvet Freeze Ice Cream,4.0,63136,11,$
1792,1,wdHEsSUZGjgfaFKMABXPUA,EeERFgmFgwpyImtvV1uwUg,5,Mo To C.,mo,Both,Velvet Freeze Ice Cream,4.0,63136,11,$
1794,1,we1YC8nDW9V1H-BL_XMaRQ,8uM58Yl8QX1en9sfUzdDVg,5,Scott B.,scott,Not Known,The Gyro Company - South County,4.5,63129,89,$
1795,0,wpmuB2jeDkczlmT0SNIFPA,R7ErUxaF-cAhf8j_XwByIg,5,Elizabeth G.,elizabeth,Female,Sushi Station,4.0,63119,220,$$
1796,1,wpmuB2jeDkczlmT0SNIFPA,dGEsAjXLy3ABFzZVYAWI5g,5,Claire M.,claire,Male,Sushi Station,4.0,63119,220,$$
1797,2,wpmuB2jeDkczlmT0SNIFPA,z3c6Mtaysy34ZbvABE9FFg,5,Anne G.,anne,Both,Sushi Station,4.0,63119,220,$$
1798,0,xlzYL_Dwm7RdQzhC0FQgkw,LLSh_HI8C2LLj7pCM9nz-A,5,Jason R.,jason,Female,Oakville  Sports Pub,4.5,63129,32,$
1799,1,xlzYL_Dwm7RdQzhC0FQgkw,BvnWjZiSKgRCaImo11dxmA,5,Marlo L.,marlo,Male,Oakville  Sports Pub,4.5,63129,32,$
1800,0,xmO9u_t1LspxV5iuF594Tg,dlYDYJa6b8H4nMGJGN4a0Q,4,Diego M.,diego,Male,Wudon Korean BBQ,4.0,63141,205,$$
1801,1,xmO9u_t1LspxV5iuF594Tg,pruupnU2T2KFiICNoP5bjA,4,Sally E.,sally,Male,Wudon Korean BBQ,4.0,63141,205,$$
1802,0,xmyyCbcUhXaiYqzejO0Sgg,RIsXajKShD3mvUtpEgU2Ww,5,Kathy M.,kathy,Female,Olivette Diner,4.0,63132,139,$
1804,2,xmyyCbcUhXaiYqzejO0Sgg,yzNDwgEldIEyNKzpLP1U4A,5,Mike B.,mike,Female,Olivette Diner,4.0,63132,139,$
1806,0,y-XX_c8EVK4m3oQda42Y3A,0nxXnSVRcKx05Kf4QcXmzA,5,Lauren O.,lauren,Female,McArthur's Bakery Cafe,3.5,63125,66,$$
1807,0,y38HeTHdVNPUzd6duJBsJA,Qy_ba0aMg-V950ghcXbc7A,5,Amy S.,amy,Female,Big Jay's Fish Chicken & Shrimp,4.5,63114,42,$
1808,0,ytKmelXAM4uqR2dtQX8n8A,BBZ3Z8uz-4uepBdPYODusw,4,Peggy O.,peggy,Female,Marley's Bar & Grill,4.0,63135,31,$
1811,1,ytKmelXAM4uqR2dtQX8n8A,OZ_oquL5AnuetB3rKWXCPA,3,Haley E.,haley,Male,Marley's Bar & Grill,4.0,63135,31,$
1814,2,ytKmelXAM4uqR2dtQX8n8A,nQbxqCc-qkVJacTCxUHR8A,4,Deanna J.,deanna,Male,Marley's Bar & Grill,4.0,63135,31,$
1817,0,yvwIsOBQyTDsOhfS1sIVvQ,3HSGeLMbVM-FXf0wd4KNnQ,5,Rylee T.,rylee,Male,Café Osage,4.0,63108,375,$$
1820,1,yvwIsOBQyTDsOhfS1sIVvQ,NW8j0jmsTRbdzDMZK09zVA,5,david L.,david,Male,Café Osage,4.0,63108,375,$$
1823,2,yvwIsOBQyTDsOhfS1sIVvQ,VU1zsvmQl6NWGXEmgyT1nQ,5,Margarita F.,margarita,Male,Café Osage,4.0,63108,375,$$
1826,2,yxQGDJl2t0qrnVV4MO4f0w,4REmoj3UN2LWNG6YJQVuag,4,James L.,james,Male,El Agave,4.0,63126,93,$$
1828,0,z7em5co2qckbAXoDGXynsA,PkxNRxcloz6yHew2h6nuYg,5,Fran M.,fran,Female,The Blue Duck,4.0,63143,185,$$
1829,1,z7em5co2qckbAXoDGXynsA,SrjXivTjqaUQh8mZveDkyA,4,Nicholas S.,nicholas,Male,The Blue Duck,4.0,63143,185,$$
1830,0,zfI3LZEvJigcoLYmvOa_Dg,7hXyLPlSy8y-DMip9kCBJA,5,Haley L.,haley,Female,MOD Pizza,4.0,63124,73,$
1831,1,zfI3LZEvJigcoLYmvOa_Dg,mul2FBsxO7BlDdiGN8MRHQ,4,Jennifer C.,jennifer,Female,MOD Pizza,4.0,63124,73,$
1832,1,zlsiRDDtKYwxrnF9NomQnw,ngh-uBZs8pf4LC6tono2dg,3,Christopher W.,christopher,Male,China King,2.0,63138,5,$
1833,0,zsXYVV6p6g58xYPAd1FDBg,-PC3R-xPUHGdlg1di4zbYg,3,Tim W.,tim,Female,White Castle,3.0,63137,7,$
1835,2,zsXYVV6p6g58xYPAd1FDBg,JJafGZfOvxPaXP7p8GERKA,3,Lloyd C.,lloyd,Female,White Castle,3.0,63137,7,$
1837,0,zun6IVJa7wYe3wAPqWnPGw,venOO_8nACNdpmQv6Z2FfA,5,Hannah B.,hannah,Female,PokeDoke,4.5,63108,153,$$
1839,1,zun6IVJa7wYe3wAPqWnPGw,pvEk9UrDzl1zmUJZXJmy0g,5,Jaclyn K.,jaclyn,Male,PokeDoke,4.5,63108,153,$$
